Document Type,PO_No,Buy-from Vendor No.,Pay-to Vendor No.,Pay-to Name,Pay-to Name 2,Pay-to Address,Pay-to Address 2,Pay-to City,Pay-to Contact,Your Reference,Ship-to Code,Ship-to Name,Ship-to Name 2,Ship-to Address,Ship-to Address 2,Ship-to City,Ship-to Contact,Order_Date,Posting Date,Expected Receipt Date,Posting Description,Payment Terms Code,Due Date,Payment Discount %,Pmt. Discount Date,Shipment Method Code,Location Code,Shortcut Dimension 1 Code,Shortcut Dimension 2 Code,Vendor Posting Group,Currency Code,Currency Factor,Prices Including VAT,Invoice Disc. Code,Language Code,Format Region,Purchaser Code,Order Class,No. Printed,On Hold,Applies-to Doc. Type,Applies-to Doc. No.,Bal. Account No.,Receive,Invoice,Print Posted Documents,Receiving No.,Posting No.,Last_Receiving_No,Last Posting No.,Vendor Order No.,Vendor Shipment No.,Vendor Invoice No.,Vendor Cr. Memo No.,VAT Registration No.,Sell-to Customer No.,Reason Code,Gen. Bus. Posting Group,Transaction Nature Code,Transport Method,VAT Country/Region Code,Vendor,Buy-from Vendor Name 2,Buy-from Address,Buy-from Address 2,Buy-from City,Buy-from Contact,Pay-to Postcode,Pay-to County,Pay-to Country/Region Code,Buy-from Postcode,Buy-from County,Buy-from Country/Region Code,Ship-to Postcode,Ship-to County,Ship-to Country/Region Code,Bal. Account Type,Order Address Code,Entry Point,Correction,Document Date,Area,Transaction Specification,Payment Method Code,No. Series,Posting No. Series,Receiving No. Series,VAT Area Code,VAT Liable,VAT Bus. Posting Group,Applies-to ID,VAT Base Discount %,Status,Invoice Discount Calculation,Invoice Discount Value,Send IC Document,IC Status,Buy-from IC Partner Code,Pay-to IC Partner Code,IC Reference Document No.,IC Direction,Prepayment No.,Last Prepayment No.,Prepmt. Cr. Memo No.,Last Prepmt. Cr. Memo No.,Prepayment %,Prepayment No. Series,Compress Prepayment,Prepayment Due Date,Prepmt. Cr. Memo No. Series,Prepmt. Posting Description,Prepmt. Pmt. Discount Date,Prepmt. Payment Terms Code,Prepmt. Payment Discount %,Quote No.,Job Queue Status,Job Queue Entry ID,Incoming Document Entry No.,Creditor No.,Payment Reference,Invoice Received Date,Journal Template Name,VAT Date,Ship-to Phone No.,Dimension Set ID,Remit-to Code,Doc. No. Occurrence,Campaign No.,Buy-from Contact No.,Pay-to Contact No.,Responsibility Centre,Posting from Whse. Ref.,Requested Receipt Date,Promised Receipt Date,Lead Time Calculation,Inbound Whse. Handling Time,Vendor Authorisation No.,Return Shipment No.,Return Shipment No. Series,Ship,Last Return Shipment No.,E-Document Link,Price Calculation Method,Recurring Billing,Assigned User ID,Doc. Amount Incl. VAT,Doc. Amount VAT,Nature of Supply,GST Vendor Type,Associated Enterprises,Invoice Type,GST Inv. Rounding Precision,GST Inv. Rounding Type,Supply Finish Date,Payment Date,Rate Change Applicable,GST Reason Type,GST Input Service Distribution,RCM Exempt,GST Order Address State,Vendor GST Reg. No.,Location State Code,Location GST Reg. No.,Order Address GST Reg. No.,Bill to-Location(POS),Vehicle No.,Shipping Agent Code,Shipping Agent Service Code,Distance (Km),Vehicle Type,Reference Invoice No.,Without Bill Of Entry,E-Way Bill No.,POS as Vendor State,POS Out Of India,Bill of Entry No.,Bill of Entry Date,GST Invoice,Bill of Entry Value,Trading,Subcontracting,Subcon. Order No.,Subcon. Order Line No.,SubConPostLine,Subcon. Multiple Receipt,State,Charge Group Code,Third Party,Charge Refernce Invoice No.,Include GST in TDS Base,Short Closed,Short Close Reason Code,Cancel Reason Code,Cancelled,Order Type,Quote Compare No.,RFQ No.,RFQ Date,IndentNo,Remarks,Large Text,Receipt_Date,Days_To_Receive,SLA_Status,Month,Quarter,Within_SLA_Pct
Order,PO/VAS/26/00521,NAV-0766,NAV-0766,NAVKAR ELECTRICALS,,"Aark Ruby (Kalpvrux Building ),Gala No.104,1st floor, Chinch Pada,Opp.Narayan Industrialestate",,Vasai (East),,,,PM CONA Industries Pvt Ltd,,"Unit No-6, Bldg No-2, Aman Paradise, S.No-40/1","Opp. Gavdevi Temple Village, Village-Sativali",Vasai(East),Janardan Mourya,2025-11-05,,,Order PO/VAS/26/00521,C006,2025-12-30,0,2025-10-31,,LF-VAS-006,LF-VAS-006,,RM,,0,False,NAV-0766,,,,,0,,,,,True,False,False,,,PPR/VAS/26/01918,,,,100/25-26,,,,,DOMESTIC,,,IN,NAVKAR ELECTRICALS,,"Aark Ruby (Kalpvrux Building ),Gala No.104,1st floor, Chinch Pada,Opp.Narayan Industrialestate",,Vasai (East),,401208.0,,IN,401208.0,,IN,401208.0,,IN,G/L Account,,,False,2025-10-31,,,,POVAS,PPIVAS,PPRVAS,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-12-30,,,2025-10-31,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-11-05,,2025-11-06,8652144144.0,33.0,,1,,CT000239,CT000239,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27ACAPN3836H1ZM,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,,,,2025-11-06,1,On-Time,2025-11,2025Q4,94.74
Order,PO/VAS/26/00526,RUP-1122,RUP-1122,RUPAL PLASTICS PVT LTD,,"MORESHWAR COMPOUND, GALA NO 20,VILLAGE REHNAL,TAL BHIWANDI, DIST THANE,",,Thane,,,,TISO INDUSTRIES,,"Gala no 5 rajprabha industrial enclave no 02,boidapada ,vasai East , Vasai palghar",,Vasai (East),,2025-11-06,,,Order PO/VAS/26/00526,C006,2026-01-07,0,2025-11-08,,LF-VAS-006,LF-VAS-006,,RM,,0,False,RUP-1122,,,,,0,,,,,True,False,False,,,PPR/VAS/26/01967,,,,GST/5185/25-26,,,C-000001,,DOMESTIC,,,IN,RUPAL PLASTICS PVT LTD,,"MORESHWAR COMPOUND, GALA NO 20,VILLAGE REHNAL,TAL BHIWANDI, DIST THANE,",,Thane,,421302.0,,IN,421302.0,,IN,401208.0,,IN,G/L Account,,,False,2025-11-08,,,,POVAS,PPIVAS,PPRVAS,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2026-01-07,,,2025-11-08,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-11-10,,2025-11-10,9325343132.0,33.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27AAACR2571E1ZL,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,,,,2025-11-10,4,On-Time,2025-11,2025Q4,94.74
Order,PO/VAS/26/00535,SRP-1194,SRP-1194,SHRI RAM PETRO TRADE PRIVATE LIMITED,,"SUIT 309, 3RD FLOOR, CORPORATE AVENUENR. ",". UDYOG BHAVANONAWALA ROAD, GOREGAON (EAST)",Goregaon (East),,,,S M MODULAR LLP,,"BUILDING NO.-9, SHAH REALTORS, NEAR MORYA NAKA","VILLAGE WALIV, SATIVALI ROAD, VASAI (EAST)",Vasai (East),,2025-11-10,,2025-11-12,Order PO/VAS/26/00535,C006,2026-01-10,0,2025-11-11,,LF-VAS-006,LF-VAS-006,,RM,,0,False,SRP-1194,,,,,0,,,,,True,False,False,,,PPR/VAS/26/01986,,,,SP2025263202,,,C-000025,,DOMESTIC,,,IN,SHRI RAM PETRO TRADE PRIVATE LIMITED,,"SUIT 309, 3RD FLOOR, CORPORATE AVENUENR. ",". UDYOG BHAVANONAWALA ROAD, GOREGAON (EAST)",Goregaon (East),,400063.0,,IN,400063.0,,IN,401208.0,,IN,G/L Account,,,False,2025-11-11,,,,POVAS,PPIVAS,PPRVAS,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2026-01-10,,,2025-11-11,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-11-11,,2025-11-12,9322288191.0,33.0,,1,,CT005683,CT005683,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27AATCS5814Q1ZC,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,,,,2025-11-12,2,On-Time,2025-11,2025Q4,94.74
Order,SUBCONPO/26/00507,SGI-0520,SGI-0520,Shree Ganesh Industries,,A-8 SHYAMCHARAN ENCLAVETRILOK NAGAR JAGJEET PUR HARIDWAR,,Haridwar,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-09-12,2025-09-15,,Order SUBCONPO/26/00507,C004,2025-10-15,0,2025-09-15,,LF-HAR-E57,LF-HAR-E57,,EXPENSE,,0,False,SGI-0520,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01377,,,320,,,,,,DOMESTIC,,,IN,Shree Ganesh Industries,,A-8 SHYAMCHARAN ENCLAVETRILOK NAGAR JAGJEET PUR HARIDWAR,,Haridwar,,,,IN,,,IN,249401.0,,IN,G/L Account,,,False,2025-09-15,,,,SUBPO,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-15,,,2025-09-15,C004,0,,,{00000000-0000-0000-0000-000000000000},,,,,,2025-09-15,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,05AQQPP4677C1ZI,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,True,,0,10000,False,UK,,False,,False,False,,,False,,,,,,,,2025-09-15,3,On-Time,2025-09,2025Q3,40.37
Order,SUBCONPO/26/00535,SGI-0520,SGI-0520,Shree Ganesh Industries,,A-8 SHYAMCHARAN ENCLAVETRILOK NAGAR JAGJEET PUR HARIDWAR,,Haridwar,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-09-13,2025-09-15,,Order SUBCONPO/26/00535,C004,2025-10-15,0,2025-09-15,,LF-HAR-E57,LF-HAR-E57,,EXPENSE,,0,False,SGI-0520,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01484,,,22,,,,,,DOMESTIC,,,IN,Shree Ganesh Industries,,A-8 SHYAMCHARAN ENCLAVETRILOK NAGAR JAGJEET PUR HARIDWAR,,Haridwar,,,,IN,,,IN,249401.0,,IN,G/L Account,,,False,2025-09-15,,,,SUBPO,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-15,,,2025-09-15,C004,0,,,{00000000-0000-0000-0000-000000000000},,,,,,2025-09-15,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,05AQQPP4677C1ZI,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,True,,0,10000,False,UK,,False,,False,False,,,False,,,,,,,,2025-09-15,2,On-Time,2025-09,2025Q3,40.37
Order,SUBCONPO/26/00567,ANS-0675,ANS-0675,ANSHIKA ENTERPRISES,,"13-B Gopal Bhawan , Badri vihar S M Public School,jagjeetpur , Haridwaruttarakhand",,Bahadrabad,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-09-16,2025-10-31,,Order SUBCONPO/26/00567,C004,2025-11-30,0,2025-10-31,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,ANS-0675,,,,,0,,,,,True,False,False,,,PPR/HAR/26/03072,,,6487,,,,,,DOMESTIC,,,IN,ANSHIKA ENTERPRISES,,"13-B Gopal Bhawan , Badri vihar S M Public School,jagjeetpur , Haridwaruttarakhand",,Bahadrabad,,249404.0,IN,IN,249404.0,IN,IN,249401.0,,IN,G/L Account,,,False,2025-10-31,,,,SUBPO,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-11-30,,,2025-10-31,C004,0,,,{00000000-0000-0000-0000-000000000000},,,,,,2025-10-31,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,05GVJPS6374H1ZY,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,True,,0,0,False,UK,,False,,False,False,,,False,,,,,,,,2025-10-31,45,Late,2025-09,2025Q3,40.37
Order,SUBCONPO/26/00568,SWA-0185,SWA-0185,Swastik Enterprises,,"F-1, OLD INDUSTRIAL AREA NEAR ITO Haridwar Uttarakhand",,Haridwar,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-09-16,2025-10-31,,Order SUBCONPO/26/00568,C004,2025-11-30,0,2025-10-31,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,SWA-0185,,,,,0,,,,,True,False,False,,,PPR/HAR/26/03071,,,6486,,,,,,DOMESTIC,,,IN,Swastik Enterprises,,"F-1, OLD INDUSTRIAL AREA NEAR ITO Haridwar Uttarakhand",,Haridwar,,249401.0,,IN,249401.0,,IN,249401.0,,IN,G/L Account,,,False,2025-10-31,,,,SUBPO,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-11-30,,,2025-10-31,C004,0,,,{00000000-0000-0000-0000-000000000000},,,,,,2025-10-31,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,05APUPR5233B4ZR,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,True,,0,0,False,UK,,False,,False,False,,,False,,,,,,,,2025-10-31,45,Late,2025-09,2025Q3,40.37
Order,SUBCONPO/26/00569,PRE-1539,PRE-1539,P R ENTERPRISES,,"GALA NO 124, PRAGATI INDL ESTATE, AMLI, SILVASSA",,,,,,PM CONA Industries Pvt Ltd,,"Gala No-17 , Pragati Industrial Estate","Opp KVA Power Station, Amli",SILVASSA,Ananda Gaikwad,2025-09-16,2025-09-16,,Order SUBCONPO/26/00569,C004,2025-10-16,0,2025-09-16,,LF-SIL-017,LF-SIL-017,,EXPENSE,,0,False,PRE-1539,,,,,0,,,,,True,False,False,,,PPR/SIL/26/1331,,,6,,,,,,DOMESTIC,,,IN,P R ENTERPRISES,,"GALA NO 124, PRAGATI INDL ESTATE, AMLI, SILVASSA",,,,,,IN,,,IN,396230.0,,IN,G/L Account,,,False,2025-09-16,,,,SUBPO,PPISIL,PPRSIL,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-16,,,2025-09-16,C004,0,,,{00000000-0000-0000-0000-000000000000},,,,,,2025-09-16,9978898472.0,34.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Unregistered,False,,0,Nearest,,,False,,False,False,,,DD,26AAICC3300Q1ZK,,,,,,0,,,False,,False,False,,,False,0,False,True,,0,20000,False,DD,,False,,False,False,,,False,,,,,,,,2025-09-16,0,On-Time,2025-09,2025Q3,40.37
Order,SUBCONPO/26/00570,PLA-416,PLA-416,PLATINUM INDUSTRIES,,"F-1 OLD INDUSTRIAL AREA,",NEAR INCOME TAX OFFICE,Haridwar,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-09-16,2025-09-30,,Order SUBCONPO/26/00570,C006,2025-11-29,0,2025-09-30,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,PLA-416,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01897,,,4898,,,,,,DOMESTIC,,,IN,PLATINUM INDUSTRIES,,"F-1 OLD INDUSTRIAL AREA,",NEAR INCOME TAX OFFICE,Haridwar,,249401.0,,IN,249401.0,,IN,249401.0,,IN,G/L Account,,,False,2025-09-30,,,,SUBPO,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-11-29,,,2025-09-30,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,,,2025-09-30,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,05ALVPP7469G1ZB,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,True,,0,0,False,UK,,False,,False,False,,,False,,,,,,,,2025-09-30,14,Late,2025-09,2025Q3,40.37
Order,SUBCONPO/26/00571,RKV-1613,RKV-1613,RAM KUMAR VERMA - JW,,"C398, Sharad Nagar, jwalapur,",,,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-09-16,2025-09-30,,Order SUBCONPO/26/00571,C004,2025-10-30,0,2025-09-30,,LF-HAR-E57,LF-HAR-E57,,EXPENSE,,0,False,RKV-1613,,,,,0,,,,,True,False,False,,,PPR/HAR/26/02115,,,5171,,,,,,DOMESTIC,,,IN,RAM KUMAR VERMA - JW,,"C398, Sharad Nagar, jwalapur,",,,,,,IN,,,IN,249401.0,,IN,G/L Account,,,False,2025-09-30,,,,SUBPO,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-30,,,2025-09-30,C004,0,,,{00000000-0000-0000-0000-000000000000},,,,,,2025-09-30,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Unregistered,False,,0,Nearest,,,False,,False,False,,,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,True,,0,0,False,UK,,False,,False,False,,,False,,,,,,,,2025-09-30,14,Late,2025-09,2025Q3,40.37
Order,SUBCONPO/26/00574,PRE-1539,PRE-1539,P R ENTERPRISES,,"GALA NO 124, PRAGATI INDL ESTATE, AMLI, SILVASSA",,,,,,PM CONA Industries Pvt Ltd,,"Gala No-17 , Pragati Industrial Estate","Opp KVA Power Station, Amli",SILVASSA,Ananda Gaikwad,2025-09-16,2025-09-16,,Order SUBCONPO/26/00574,C004,2025-10-16,0,2025-09-16,,LF-SIL-017,LF-SIL-017,,EXPENSE,,0,False,PRE-1539,,,,,0,,,,,True,False,False,,,PPR/SIL/26/1333,,,6,,,,,,DOMESTIC,,,IN,P R ENTERPRISES,,"GALA NO 124, PRAGATI INDL ESTATE, AMLI, SILVASSA",,,,,,IN,,,IN,396230.0,,IN,G/L Account,,,False,2025-09-16,,,,SUBPO,PPISIL,PPRSIL,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-16,,,2025-09-16,C004,0,,,{00000000-0000-0000-0000-000000000000},,,,,,2025-09-16,9978898472.0,34.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Unregistered,False,,0,Nearest,,,False,,False,False,,,DD,26AAICC3300Q1ZK,,,,,,0,,,False,,False,False,,,False,0,False,True,,0,10000,False,DD,,False,,False,False,,,False,,,,,,,,2025-09-16,0,On-Time,2025-09,2025Q3,40.37
Order,SUBCONPO/26/00578,PRE-1539,PRE-1539,P R ENTERPRISES,,"GALA NO 124, PRAGATI INDL ESTATE, AMLI, SILVASSA",,,,,,PM CONA Industries Pvt Ltd,,"Gala No-17 , Pragati Industrial Estate","Opp KVA Power Station, Amli",SILVASSA,Ananda Gaikwad,2025-09-16,2025-09-16,,Order SUBCONPO/26/00578,C004,2025-10-16,0,2025-09-16,,LF-SIL-017,LF-SIL-017,,EXPENSE,,0,False,PRE-1539,,,,,0,,,,,True,False,False,,,PPR/SIL/26/1332,,,6,,,,,,DOMESTIC,,,IN,P R ENTERPRISES,,"GALA NO 124, PRAGATI INDL ESTATE, AMLI, SILVASSA",,,,,,IN,,,IN,396230.0,,IN,G/L Account,,,False,2025-09-16,,,,SUBPO,PPISIL,PPRSIL,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-16,,,2025-09-16,C004,0,,,{00000000-0000-0000-0000-000000000000},,,,,,2025-09-16,9978898472.0,34.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Unregistered,False,,0,Nearest,,,False,,False,False,,,DD,26AAICC3300Q1ZK,,,,,,0,,,False,,False,False,,,False,0,False,True,,0,10000,False,DD,,False,,False,False,,,False,,,,,,,,2025-09-16,0,On-Time,2025-09,2025Q3,40.37
Order,SUBCONPO/26/00702,SGI-0520,SGI-0520,Shree Ganesh Industries,,A-8 SHYAMCHARAN ENCLAVETRILOK NAGAR JAGJEET PUR HARIDWAR,,Haridwar,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-09-18,2025-09-18,,Order SUBCONPO/26/00702,C004,2025-10-18,0,2025-09-18,,LF-HAR-E57,LF-HAR-E57,,EXPENSE,,0,False,SGI-0520,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01381,,,320,,,,,,DOMESTIC,,,IN,Shree Ganesh Industries,,A-8 SHYAMCHARAN ENCLAVETRILOK NAGAR JAGJEET PUR HARIDWAR,,Haridwar,,,,IN,,,IN,249401.0,,IN,G/L Account,,,False,2025-09-18,,,,SUBPO,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-18,,,2025-09-18,C004,0,,,{00000000-0000-0000-0000-000000000000},,,,,,2025-09-18,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,05AQQPP4677C1ZI,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,True,,0,10000,False,UK,,False,,False,False,,,False,,,,,,,,2025-09-18,0,On-Time,2025-09,2025Q3,40.37
Order,SUBCONPO/26/00709,SGI-0520,SGI-0520,Shree Ganesh Industries,,A-8 SHYAMCHARAN ENCLAVETRILOK NAGAR JAGJEET PUR HARIDWAR,,Haridwar,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-09-18,2025-09-18,,Order SUBCONPO/26/00709,C004,2025-10-18,0,2025-09-18,,LF-HAR-E57,LF-HAR-E57,,EXPENSE,,0,False,SGI-0520,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01387,,,320,,,,,,DOMESTIC,,,IN,Shree Ganesh Industries,,A-8 SHYAMCHARAN ENCLAVETRILOK NAGAR JAGJEET PUR HARIDWAR,,Haridwar,,,,IN,,,IN,249401.0,,IN,G/L Account,,,False,2025-09-18,,,,SUBPO,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-18,,,2025-09-18,C004,0,,,{00000000-0000-0000-0000-000000000000},,,,,,2025-09-18,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,05AQQPP4677C1ZI,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,True,,0,10000,False,UK,,False,,False,False,,,False,,,,,,,,2025-09-18,0,On-Time,2025-09,2025Q3,40.37
Order,SUBCONPO/26/00749,PRE-1539,PRE-1539,P R ENTERPRISES,,"GALA NO 124, PRAGATI INDL ESTATE, AMLI, SILVASSA",,,,,,PM CONA Industries Pvt Ltd,,"Gala No-17 , Pragati Industrial Estate","Opp KVA Power Station, Amli",SILVASSA,Ananda Gaikwad,2025-09-19,2025-09-21,,Order SUBCONPO/26/00749,C004,2025-10-21,0,2025-09-21,,LF-SIL-017,LF-SIL-017,,EXPENSE,,0,False,PRE-1539,,,,,0,,,,,True,False,False,,,PPR/SIL/26/1538,,,8,,,,,,DOMESTIC,,,IN,P R ENTERPRISES,,"GALA NO 124, PRAGATI INDL ESTATE, AMLI, SILVASSA",,,,,,IN,,,IN,396230.0,,IN,G/L Account,,,False,2025-09-21,,,,SUBPO,PPISIL,PPRSIL,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-21,,,2025-09-21,C004,0,,,{00000000-0000-0000-0000-000000000000},,,,,,2025-09-21,9978898472.0,34.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Unregistered,False,,0,Nearest,,,False,,False,False,,,DD,26AAICC3300Q1ZK,,,,,,0,,,False,,False,False,,,False,0,False,True,,0,0,False,DD,,False,,False,False,,,False,,,,,,,,2025-09-21,2,On-Time,2025-09,2025Q3,40.37
Order,SUBCONPO/26/00759,SBM-1546,SBM-1546,SAINATH BACKLITE MOULDING - JW,,"PANJAWANI IND, GALA NO 01, PLOT NO 17, S.R. NO 126/P, AMLI, SILVASSA",,,,,,PM CONA Industries Pvt Ltd,,"Gala No-17 , Pragati Industrial Estate","Opp KVA Power Station, Amli",SILVASSA,Ananda Gaikwad,2025-09-19,2025-09-19,,Order SUBCONPO/26/00759,C004,2025-10-19,0,2025-09-19,,LF-SIL-017,LF-SIL-017,,EXPENSE,,0,False,SBM-1546,,,,,0,,,,,True,False,False,,,PPR/SIL/26/1413,,,122,,,,,,DOMESTIC,,,IN,SAINATH BACKLITE MOULDING - JW,,"PANJAWANI IND, GALA NO 01, PLOT NO 17, S.R. NO 126/P, AMLI, SILVASSA",,,,,,IN,,,IN,396230.0,,IN,G/L Account,,,False,2025-09-19,,,,SUBPO,PPISIL,PPRSIL,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-19,,,2025-09-19,C004,0,,,{00000000-0000-0000-0000-000000000000},,,,,,2025-09-19,9978898472.0,34.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Unregistered,False,,0,Nearest,,,False,,False,False,,,DD,26AAICC3300Q1ZK,,,,,,0,,,False,,False,False,,,False,0,False,True,,0,20000,False,MH,,False,,False,False,,,False,,,,,,,,2025-09-19,0,On-Time,2025-09,2025Q3,40.37
